Model;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;fit_time_std;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;score_time_std;test_acc_cv1;test_acc_cv2;test_acc_cv3;test_acc_cv4;test_acc_cv5;test_acc_mean;test_acc_std;test_balanced_accuracy_cv1;test_balanced_accuracy_cv2;test_balanced_accuracy_cv3;test_balanced_accuracy_cv4;test_balanced_accuracy_cv5;test_balanced_accuracy_mean;test_balanced_accuracy_std;test_prec_cv1;test_prec_cv2;test_prec_cv3;test_prec_cv4;test_prec_cv5;test_prec_mean;test_prec_std;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;test_recall_std;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;test_f1-score_std;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;test_tp_std;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;test_tn_std;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;test_fp_std;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean;test_fn_std;test_cohens_kappa_cv1;test_cohens_kappa_cv2;test_cohens_kappa_cv3;test_cohens_kappa_cv4;test_cohens_kappa_cv5;test_cohens_kappa_mean;test_cohens_kappa_std;test_matthews_corrcoef_cv1;test_matthews_corrcoef_cv2;test_matthews_corrcoef_cv3;test_matthews_corrcoef_cv4;test_matthews_corrcoef_cv5;test_matthews_corrcoef_mean;test_matthews_corrcoef_std;test_roc_auc_cv1;test_roc_auc_cv2;test_roc_auc_cv3;test_roc_auc_cv4;test_roc_auc_cv5;test_roc_auc_mean;test_roc_auc_std;fit_time_overall;score_time_overall;acc_overall;balanced_accuracy_overall;prec_overall;recall_overall;f1-score_overall;tp_overall;tn_overall;fp_overall;fn_overall;cohens_kappa_overall;matthews_corrcoef_overall;roc_auc_overall
SVM_N-Gram_TF-IDF;50.9079909324646;50.67970299720764;50.61025619506836;50.788477182388306;31.005199909210205;46.79832544326782;7.8972068890406355;14.54565691947937;14.56098985671997;14.55093502998352;14.36783504486084;7.928305149078369;13.190744400024414;2.6321963586654453;0.6889400921658986;0.7140661029976941;0.6825518831667948;0.6894696387394312;0.676402767102229;0.6902860968344097;0.012810401484911612;0.6815141380358771;0.7065179115273337;0.6740889580478149;0.6812447654941374;0.6673887905436272;0.6821509127297581;0.013250604363246259;0.6881091617933723;0.7210216110019646;0.6847389558232931;0.6926147704590818;0.6795918367346939;0.6932152671624812;0.014540091998267555;0.5903010033444817;0.6147403685092128;0.5711892797319933;0.5812395309882747;0.5577889447236181;0.5830518254595161;0.019177757356294935;0.6354635463546354;0.6636528028933093;0.6228310502283105;0.6320582877959928;0.6126954921803127;0.6333402358905122;0.017097672254933458;353;367;341;347;333;348.2;11.496086290559932;544;562;547;550;547;550.0;6.29285308902091;160;142;157;154;157;154.0;6.29285308902091;245;230;256;250;264;249.0;11.419281938896159;0.3669550310093713;0.4177150007218826;0.3526216802030886;0.3669740239719428;0.3394003572432208;0.3687332186299012;0.026553606615951852;0.37023731754180866;0.4217350859173504;0.3569457971593082;0.37119755503697527;0.34428761096237637;0.3728806733235638;0.026336504477247696;0.6815141380358772;0.7065179115273337;0.6740889580478148;0.6812447654941374;0.6673887905436272;0.682150912729758;0.01325060436324627;47.30773663520813;16.09086298942566;0.6920239741816505;0.6859279361030022;0.6835016835016835;0.6120603015075377;0.645811240721103;609;892;282;386;0.37484272821882914;0.37663090515382136;0.6859279361030022
SVM_CharLevel_TF-IDF;462.08733105659485;461.29641604423523;464.89276790618896;465.7914879322052;276.88858222961426;426.1913170337677;74.67017376982191;119.15813493728638;119.20225214958191;119.23379898071289;119.651123046875;70.2546157836914;109.49998497962952;19.62348384581687;0.7450076804915514;0.7717140661029976;0.7501921598770177;0.7755572636433513;0.7586471944657955;0.7602236729161428;0.011847287485342995;0.7415437823046518;0.7674225768996498;0.7471543322673976;0.7736468802345058;0.7543303639409167;0.7568195871294243;0.012070996495621288;0.7333333333333333;0.7707581227436823;0.7361111111111112;0.7580372250423012;0.7549549549549549;0.7506389494370765;0.014061905669275286;0.6989966555183946;0.7152428810720268;0.7102177554438861;0.7504187604690117;0.7018425460636516;0.7153437197133942;0.01847188328161498;0.7157534246575343;0.7419635099913119;0.7229326513213981;0.7542087542087542;0.7274305555555556;0.7324577791469109;0.01384557930217237;418;427;424;448;419;427.2;10.906878563548783;552;577;552;561;568;562.0;9.612491872558333;152;127;152;143;136;142.0;9.612491872558333;180;170;173;149;178;170.0;11.081516141756055;0.48479647587173547;0.5377888094739676;0.49563357583955703;0.5477120821397872;0.511394815341079;0.5154651517332253;0.024035960290531896;0.48525476809874596;0.5389970359274222;0.4958969911672559;0.5477357368281152;0.5124904751203434;0.5160750014283766;0.024073676665899813;0.7415437823046518;0.7674225768996498;0.7471543322673976;0.7736468802345058;0.7543303639409168;0.7568195871294243;0.012070996495621282;416.174250125885;142.93228483200073;0.7814661134163209;0.7800441731656579;0.7612838515546639;0.7628140703517587;0.7620481927710844;759;936;238;236;0.5600025335763056;0.5600034986595562;0.7800441731656579
kNN_Count_Vectors;0.07363605499267578;0.07516598701477051;0.06999397277832031;0.0703878402709961;0.030706405639648438;0.06397805213928223;0.01674948388291163;3.601328134536743;3.536052942276001;3.538029909133911;3.5486650466918945;1.0243608951568604;3.049687385559082;1.0129425936408418;0.630568356374808;0.6325903151421983;0.6225980015372791;0.5941583397386626;0.5987701767870869;0.615737037916007;0.016152946318852397;0.6274109721799939;0.6318702889447236;0.625437795035785;0.6032327832343536;0.5926007880310644;0.6161105254851841;0.015372782426827646;0.5996592844974447;0.5952;0.5777126099706745;0.5440613026819924;0.569060773480663;0.577138794126155;0.019965388884726636;0.5886287625418061;0.6231155778894473;0.6599664991624791;0.7135678391959799;0.5175879396984925;0.620573323697641;0.06607981468987488;0.5940928270042194;0.6088379705400983;0.6161063330727131;0.6173913043478262;0.5421052631578948;0.5957067396245503;0.0280517948758977;352;372;394;426;309;370.6;39.39340046251402;469;451;416;347;470;430.6;46.14152143135291;235;253;288;357;234;273.4;46.14152143135291;246;225;203;171;288;226.6;39.48974550437113;0.25517531736951393;0.26280388633098306;0.24819018184685604;0.2016902233409802;0.1864834367116357;0.2308686091199938;0.030764058914878625;0.25521234334610676;0.26304926457085936;0.2503193314758979;0.21017224647128824;0.18714733872108538;0.23318010491704752;0.029392912171364135;0.627410972179994;0.6318702889447236;0.625437795035785;0.6032327832343536;0.5926007880310645;0.6161105254851841;0.015372782426827627;0.02583789825439453;1.980147123336792;0.6376210235131397;0.6395033087070788;0.5942290351668169;0.6623115577889447;0.626425855513308;659;724;450;336;0.27659074302425546;0.2781258701140267;0.6395033087070788
kNN_WordLevel_TF-IDF;0.027411937713623047;0.030735015869140625;0.033596038818359375;0.039170265197753906;0.028667211532592773;0.03191609382629394;0.004187668111237663;3.465426206588745;3.458742141723633;3.453903913497925;3.434931755065918;1.0065727233886719;2.9639153480529785;0.9787238729318494;0.5714285714285714;0.5703305149884704;0.5564950038431975;0.579554189085319;0.5557263643351268;0.566706928736137;0.009223151198007679;0.5343260679537853;0.5329714386325567;0.5184052364093193;0.5422579278970611;0.5182041837977768;0.5292329709380998;0.009470367073231905;0.8703703703703703;0.8392857142857143;0.717391304347826;0.9464285714285714;0.6727272727272727;0.8092406466319509;0.1005308697440967;0.07859531772575251;0.07872696817420435;0.05527638190954774;0.08877721943048576;0.06197654941373534;0.07267048733074515;0.01223214295147171;0.14417177914110432;0.1439509954058193;0.1026438569206843;0.16232771822358347;0.11349693251533743;0.13331825644130574;0.021937213286599665;47;47;33;53;37;43.4;7.310266752998826;697;695;691;701;686;694.0;5.138093031466052;7;9;13;3;18;10.0;5.138093031466052;551;550;564;544;560;553.8;7.222188034107115;0.07369951040391665;0.07081995530791907;0.039587062238763515;0.09076657522975262;0.03910644507540406;0.06279590965115119;0.020324730163446863;0.1715879566741284;0.16190590873900929;0.09932169265153033;0.20750711832287025;0.0901642421257356;0.14609738370265477;0.044692987996638324;0.5343260679537855;0.5329714386325568;0.5184052364093192;0.5422579278970611;0.5182041837977769;0.5292329709380998;0.009470367073231926;0.02405405044555664;2.014037847518921;0.5730751498386353;0.5355161668649894;0.8791208791208791;0.08040201005025126;0.14732965009208104;80;1163;11;915;0.07631836000375258;0.17654613100821556;0.5355161668649894
kNN_N-Gram_TF-IDF;0.011132955551147461;0.01287078857421875;0.014078140258789062;0.0176236629486084;0.01594996452331543;0.01433110237121582;0.002275360152680762;1.1088809967041016;1.1615791320800781;1.1170809268951416;1.1254069805145264;0.4298558235168457;0.9885607719421386;0.279931364393589;0.5745007680491552;0.6164488854727133;0.6018447348193697;0.6072252113758647;0.5926210607225212;0.5985281320879248;0.01428285796656173;0.5714099080267558;0.614918817572712;0.5897134821836455;0.6048685663164306;0.591756129130501;0.5945333806460089;0.014751417794069235;0.5370370370370371;0.5798045602605864;0.5879732739420935;0.5714285714285714;0.5534290271132376;0.5659344939563052;0.018437576669304578;0.5334448160535117;0.5963149078726968;0.44221105527638194;0.576214405360134;0.5812395309882747;0.5458849431101999;0.05588566236542426;0.535234899328859;0.587943848059455;0.5047801147227534;0.5738115095913261;0.5669934640522876;0.5537527671509362;0.029959744094179945;319;356;264;344;347;326.0;33.34066586017742;429;446;519;446;424;452.8;34.26601815209931;275;258;185;258;280;251.2;34.26601815209931;279;241;333;253;250;271.2;33.38502658378453;0.14289177242264373;0.22934134224443403;0.1828721778984893;0.20960372649983172;0.182814125856556;0.18950462898439097;0.029163155112760204;0.14289450870861173;0.22942042791951098;0.18806944235758205;0.2096099951850585;0.18301001475449122;0.19060087778505092;0.029011139358180074;0.5714099080267558;0.614918817572712;0.5897134821836456;0.6048685663164307;0.591756129130501;0.594533380646009;0.014751417794069244;0.01194000244140625;0.8532869815826416;0.5896726602120793;0.5887743658668128;0.5502392344497608;0.5778894472361809;0.5637254901960783;575;704;470;420;0.17687115439555523;0.1770605717944515;0.5887743658668128
kNN_CharLevel_TF-IDF;0.2947101593017578;0.2936251163482666;0.27866506576538086;0.2736063003540039;0.15710163116455078;0.259541654586792;0.051876745472213916;33.14592099189758;33.281343936920166;33.13990902900696;33.17724084854126;8.435551166534424;28.23599319458008;9.900351291575658;0.6451612903225806;0.6372021521906226;0.6356648731744812;0.6302843966179862;0.6448885472713297;0.6386402519154;0.0056974812677970735;0.6218954279416236;0.6118185625095173;0.6129439812699863;0.6059356917161565;0.6232488198568601;0.6151684966588287;0.006510889986744374;0.7556390977443609;0.7637130801687764;0.7204301075268817;0.7283464566929134;0.7288135593220338;0.7393884602909933;0.017023183388140056;0.33612040133779264;0.30318257956448913;0.33668341708542715;0.3098827470686767;0.3601340033500838;0.3292006296812938;0.020546865815310834;0.46527777777777773;0.434052757793765;0.4589041095890411;0.43478260869565216;0.48206278026905824;0.4550160068250588;0.018443413185912756;201;181;201;185;215;196.6;12.289833196589774;639;648;626;635;624;634.4;8.777243302996675;65;56;78;69;80;69.6;8.777243302996677;397;416;396;412;382;400.6;12.2245654319489;0.2544249323245644;0.23437764944093675;0.23541751906267439;0.22154439433991613;0.2563525193563473;0.24042340290488778;0.013174266957968556;0.30132394008866786;0.28871703474572313;0.2742451992151418;0.26635177685628686;0.2933433598464181;0.2847962621504475;0.012752360108067495;0.6218954279416236;0.6118185625095173;0.6129439812699863;0.6059356917161566;0.62324881985686;0.6151684966588287;0.006510889986744315;0.09167790412902832;17.43517303466797;0.6500691562932227;0.6282468560862233;0.7418032786885246;0.36381909547738694;0.4881995954146999;362;1048;126;633;0.2668600008817609;0.3060754834596889;0.6282468560862233
RF_Count_Vectors;21.751454830169678;22.256536960601807;21.942790746688843;22.122447729110718;5.510772943496704;18.71680064201355;6.6052020568357594;0.32752203941345215;0.2841472625732422;0.38138818740844727;0.39397311210632324;0.17155003547668457;0.31171612739562987;0.08034526739798098;0.7242703533026114;0.6956187548039969;0.7025365103766333;0.7140661029976941;0.6971560338201384;0.7067295510602148;0.010901269225237868;0.7107854781088476;0.6785252017664078;0.6866993585350998;0.697480061291305;0.6808367119689356;0.6908653623341191;0.011922870739970464;0.7893462469733656;0.778393351800554;0.7763157894736842;0.8065395095367848;0.7721179624664879;0.7845425720501753;0.012383895478432945;0.5451505016722408;0.47068676716917923;0.49413735343383586;0.49581239530988275;0.4824120603015075;0.49763981557732917;0.02542134279829487;0.6449060336300692;0.5866388308977034;0.6038894575230297;0.6141078838174273;0.5938144329896906;0.6086713277715841;0.02035453057391573;326;281;295;296;288;297.2;15.380507143784305;617;624;619;633;619;622.4;5.782732917920384;87;80;85;71;85;81.6;5.782732917920384;272;316;302;301;309;300.0;15.006665185843255;0.43162356786571565;0.36810887450878427;0.3840060096139142;0.40687234517124493;0.3722887848269917;0.39257991639733014;0.02371815350860454;0.45142093725755256;0.39736123394696055;0.40918970936570576;0.43734108081242584;0.39853061440861626;0.4187687151582522;0.021774841904143534;0.7107854781088477;0.6785252017664077;0.6866993585350998;0.697480061291305;0.6808367119689356;0.6908653623341191;0.011922870739970524;7.005908966064453;0.27070069313049316;0.7132319041032734;0.6977040226687099;0.7909516380655226;0.5095477386934674;0.619804400977995;507;1040;134;488;0.4064316241760505;0.4318176589241969;0.6977040226687098
RF_WordLevel_TF-IDF;17.059482097625732;17.50620698928833;17.37723398208618;17.624067068099976;4.615978956222534;14.83659381866455;5.113783227791158;0.1281898021697998;0.14105796813964844;0.16449904441833496;0.13171982765197754;0.10045528411865234;0.13318438529968263;0.02069244324055562;0.7035330261136713;0.7125288239815527;0.727901614142967;0.7263643351268255;0.7094542659492697;0.7159564130628573;0.009585191681130928;0.6931200592885376;0.7006421786965129;0.7173925974569819;0.7158448492462312;0.6979285632708999;0.7049856495918327;0.009811371081228716;0.728448275862069;0.7528344671201814;0.7635574837310195;0.7613882863340564;0.7449664429530202;0.7502389912000693;0.012736251885800874;0.5652173913043478;0.5561139028475712;0.5896147403685092;0.5879396984924623;0.5577889447236181;0.5713349355473017;0.014577156568909492;0.6365348399246704;0.6396917148362236;0.665406427221172;0.6635160680529301;0.6379310344827586;0.6486160169035509;0.012989967334868631;338;332;352;351;333;341.2;8.657944328765344;578;595;595;594;590;590.4;6.468384651518491;126;109;109;110;114;113.6;6.468384651518491;260;265;245;246;264;256.0;8.740709353364863;0.39286767015390567;0.4094144321287949;0.4424447715804868;0.4392947420413935;0.4035627742484773;0.4175168780306116;0.019817292088524716;0.401895648313757;0.42243238526235555;0.45295821095928296;0.44973332994328696;0.41536439498521677;0.4284767938927798;0.01983031662655134;0.6931200592885375;0.7006421786965129;0.7173925974569819;0.7158448492462312;0.6979285632709;0.7049856495918327;0.009811371081228728;8.686490774154663;0.13295578956604004;0.7325956662056247;0.7222573686147946;0.7684346701164295;0.5969849246231156;0.6719457013574661;594;995;179;401;0.4522064234525077;0.46248675182756327;0.7222573686147946
RF_N-Gram_TF-IDF;12.034566879272461;12.048383951187134;11.94904899597168;12.15233826637268;2.9221720695495605;10.221302032470703;3.6501360649841503;0.1253974437713623;0.17621922492980957;0.1856701374053955;0.0914609432220459;0.08385896682739258;0.13252134323120118;0.04204529095346618;0.6651305683563749;0.6518063028439662;0.6579554189085319;0.6456571867794004;0.6541122213681784;0.6549323396512904;0.006474813322911193;0.6584899475524475;0.645043398812243;0.6507252169940612;0.6380886439774631;0.6467921996345363;0.6478278813941503;0.006719418631952602;0.6534090909090909;0.6363636363636364;0.6461538461538462;0.6317829457364341;0.6416184971098265;0.6418656032545668;0.007531717176540712;0.5769230769230769;0.5628140703517588;0.5628140703517588;0.5460636515912898;0.5577889447236181;0.5612807627883004;0.009931136110620709;0.6127886323268205;0.5973333333333333;0.6016114592658908;0.5858041329739443;0.5967741935483871;0.5988623502896752;0.008703036969185483;345;336;336;326;333;335.2;6.11228271597445;521;512;520;514;518;517.0;3.4641016151377544;183;192;184;190;186;187.0;3.4641016151377544;253;261;261;271;264;262.0;5.796550698475776;0.31979812213323366;0.2926572834865391;0.3044343817468165;0.2790545600540443;0.2965286038715259;0.2984945902584319;0.01345344283398394;0.32172232406684365;0.2943708152564941;0.30666359305278806;0.2813207564329377;0.2987579107054079;0.3005670799028943;0.013392532128665627;0.6584899475524475;0.645043398812243;0.6507252169940612;0.6380886439774631;0.6467921996345363;0.6478278813941503;0.006719418631952602;4.00401496887207;0.07360577583312988;0.6537574919317658;0.644985575235633;0.6473429951690821;0.5386934673366834;0.5880416895227647;536;882;292;459;0.2937294888454439;0.2974204477892533;0.644985575235633
RF_CharLevel_TF-IDF;43.69797921180725;44.336549282073975;43.92834520339966;44.33468222618103;11.261013984680176;37.51171398162842;13.127631596053332;0.6334049701690674;0.6277527809143066;0.7180218696594238;0.6043319702148438;0.2641730308532715;0.5695369243621826;0.1574635163357042;0.6827956989247311;0.7063797079169869;0.6963873943120676;0.7132974634896234;0.6933128362797848;0.6984346201846388;0.010573818539186047;0.6746992816965642;0.6950876541799909;0.6868730489569057;0.704916628597533;0.6819954412212578;0.6887144109304504;0.010469852932706667;0.68389662027833;0.738359201773836;0.7104166666666667;0.7258064516129032;0.7190265486725663;0.7155010978008605;0.01825276131279894;0.5752508361204013;0.5577889447236181;0.5711892797319933;0.6030150753768844;0.5443886097152428;0.5703265491336279;0.019613775159225418;0.6248864668483196;0.6354961832061069;0.6332404828226555;0.6587374199451053;0.6196377502383221;0.6343996606121018;0.013440888644495753;344;333;341;360;325;340.6;11.740528097151337;545;586;565;568;577;568.2;13.731715115017495;159;118;139;136;127;135.8;13.731715115017497;254;264;256;237;272;256.6;11.689311356961968;0.3536278990376409;0.3975639853858518;0.37939658743299076;0.4151709692697606;0.370835610942706;0.3833190104137901;0.021308445997129697;0.3576025889882744;0.40854090217953876;0.38597392384768187;0.42047667992695115;0.38092628198097817;0.3907040753846848;0.021992036515066635;0.6746992816965643;0.6950876541799909;0.6868730489569056;0.7049166285975331;0.6819954412212578;0.6887144109304504;0.010469852932706676;15.200170040130615;0.40990424156188965;0.7164591977869986;0.7094197563627336;0.7204176334106729;0.6241206030150753;0.6688206785137317;621;933;241;374;0.4231515191876333;0.42648308181651856;0.7094197563627336
SGD_Count_Vectors;0.38896989822387695;0.4016289710998535;0.3923220634460449;0.44133472442626953;0.22958683967590332;0.37076849937438966;0.07302063942842323;0.04556894302368164;0.04811215400695801;0.10715293884277344;0.07684135437011719;0.020247220993041992;0.059584522247314455;0.029785994951652652;0.7258064516129032;0.7517294388931591;0.7517294388931591;0.7286702536510377;0.7540353574173713;0.7423941880935261;0.012436317914421765;0.7251729249011858;0.7499750171311101;0.7457743261763363;0.7289227862798843;0.7535059292675499;0.7406701967512133;0.011450370616683433;0.6952998379254457;0.7298657718120806;0.7584905660377359;0.6936507936507936;0.7252032520325203;0.7205020442917152;0.02412073547160355;0.717391304347826;0.7286432160804021;0.6733668341708543;0.7319932998324958;0.7470686767169179;0.7196926662296992;0.025028954681776527;0.7061728395061728;0.7292539815590947;0.7133984028393966;0.7123064384678077;0.7359735973597359;0.7194210519464416;0.011252363525108859;429;435;402;437;446;429.8;14.931845163944072;516;543;576;511;535;536.2;23.12920232087566;188;161;128;193;169;167.8;23.12920232087566;169;162;195;160;151;167.4;14.947909552843836;0.4492712068038076;0.5000136828366066;0.4957769733155589;0.45593035006225513;0.5058528050971985;0.48136900362308543;0.0237994279086608;0.4494643168485955;0.5000142818877038;0.49851115530840623;0.4565212304833687;0.5060483306993844;0.4821118630454917;0.024013040700754214;0.7251729249011858;0.7499750171311099;0.7457743261763362;0.7289227862798843;0.7535059292675499;0.7406701967512133;0.011450370616683386;0.16545987129211426;0.0023908615112304688;0.7464269248501614;0.7470632549459393;0.7105014191106906;0.7547738693467336;0.7319688109161794;751;868;306;244;0.4917903447194676;0.49259937442143614;0.7470632549459393
SGD_WordLevel_TF-IDF;0.22667789459228516;0.18563604354858398;0.2537248134613037;0.2028369903564453;0.1765742301940918;0.209089994430542;0.028100050170107083;0.036920785903930664;0.03619885444641113;0.04386591911315918;0.03269505500793457;0.022997140884399414;0.034535551071166994;0.006812254054590634;0.7488479262672811;0.7647963105303612;0.7609531129900077;0.7671022290545734;0.7571099154496541;0.7597618988583755;0.006431058281479544;0.7478645674977196;0.7611578251104005;0.7592615063956144;0.7618882766103243;0.7498548614283539;0.7560054074084825;0.005930602484425432;0.722495894909688;0.7575221238938054;0.7399328859060402;0.7722222222222223;0.7760314341846758;0.7536409122232863;0.020097693638773794;0.7357859531772575;0.7169179229480737;0.7386934673366834;0.6984924623115578;0.661641541038526;0.7103062693624197;0.0283075363786544;0.7290803645401822;0.7366609294320138;0.7393126571668063;0.7335092348284962;0.7142857142857143;0.7305697800506425;0.008826885655143302;440;428;441;417;395;424.2;17.03408347989407;535;567;549;581;590;564.4;20.19504889818294;169;137;155;123;114;139.6;20.19504889818294;158;169;156;180;202;173.0;16.852299546352718;0.4950435865504359;0.5244519513780054;0.5185890258891166;0.5276047152887378;0.5053708070648251;0.5142120172342242;0.012239073080523976;0.49511502056977014;0.5251016741434897;0.5185896471947641;0.5297004479883426;0.5102344909071383;0.515748256160701;0.01221765612535211;0.7478645674977197;0.7611578251104004;0.7592615063956144;0.7618882766103244;0.7498548614283539;0.7560054074084825;0.005930602484425405;0.17605185508728027;0.0015869140625;0.7616413093591516;0.7637227877034234;0.7188644688644689;0.7889447236180904;0.7522759942501199;785;867;307;210;0.5235545369840455;0.5256589600245359;0.7637227877034233
SGD_N-Gram_Vectors;0.1184840202331543;0.09946203231811523;0.12514305114746094;0.11436820030212402;0.08597087860107422;0.10868563652038574;0.014143418628724161;0.03991222381591797;0.0480961799621582;0.03797101974487305;0.03618812561035156;0.018104076385498047;0.03605432510375976;0.009856903173657526;0.65284178187404;0.6725595695618755;0.6571867794004612;0.6694850115295926;0.6510376633358954;0.6606221611403729;0.00877781959525699;0.6476298837032533;0.6677837578041723;0.6570161413126236;0.6653247297091518;0.6477701005025125;0.6571049226063427;0.008467891095581303;0.6322463768115942;0.6535008976660682;0.6196513470681458;0.6472663139329806;0.6226415094339622;0.6350612889825503;0.013331337268353378;0.5836120401337793;0.609715242881072;0.6549413735343383;0.6147403685092128;0.6080402010050251;0.6142098452126855;0.02303836144260683;0.6069565217391304;0.6308492201039861;0.6368078175895766;0.6305841924398625;0.6152542372881356;0.6240903978321383;0.011146580240832213;349;364;391;367;363;366.8;13.6;501;511;464;504;484;492.8;16.9162643630324;203;193;240;200;220;211.2;16.9162643630324;249;233;206;230;234;230.4;13.865064009949611;0.2969796011984116;0.3372848847776385;0.3126790126674043;0.3319169873149853;0.2960678268289718;0.3149856625574823;0.017154290761794068;0.29774263279221136;0.3379397997373463;0.3131091146339271;0.33227812622738134;0.29613760518432675;0.31544145571503857;0.017210321035771522;0.6476298837032534;0.6677837578041724;0.6570161413126238;0.6653247297091518;0.6477701005025125;0.6571049226063428;0.008467891095581307;0.08093976974487305;0.0007200241088867188;0.6606731212540341;0.6582696275243338;0.6304128902316214;0.629145728643216;0.6297786720321933;626;807;367;369;0.3165877678087523;0.3165883137364348;0.6582696275243337
SGD_CharLevel_Vectors;1.0733859539031982;1.0969750881195068;0.9958009719848633;1.047633171081543;0.5742998123168945;0.9576189994812012;0.19458474788029148;0.03979611396789551;0.04118204116821289;0.044612884521484375;0.041075944900512695;0.022572040557861328;0.03784780502319336;0.007803194295938024;0.7480798771121352;0.7163720215219063;0.7586471944657955;0.7801691006917756;0.7002305918524212;0.7406997571288068;0.028858266812654552;0.7440070120097294;0.6963011078117862;0.7596766978833562;0.7822362284909395;0.6812590414192173;0.7326960175230057;0.03815882643720324;0.7410714285714286;0.8653846153846154;0.7214397496087637;0.7381316998468607;0.8126888217522659;0.7757432630327867;0.05471048111825917;0.6939799331103679;0.45226130653266333;0.7721943048576214;0.8073701842546064;0.45058626465661644;0.6352783986823751;0.15454051802640845;0.7167530224525042;0.5940594059405941;0.7459546925566343;0.7712000000000001;0.5797413793103449;0.6815417000520155;0.0793018772340961;415;270;461;482;269;379.4;92.31381261761427;559;662;526;533;642;584.4;56.63426524640361;145;42;178;171;62;119.6;56.634265246403615;183;327;136;115;328;217.8;92.23751948095742;0.4903598756975307;0.4073814840738148;0.5165915249624291;0.5604771264682813;0.37522318295214707;0.47000663883084054;0.0688115230420758;0.49121685235811946;0.4581954777391848;0.5176748268574777;0.5625642852722681;0.41476615026897234;0.48888351849920453;0.050395196983858255;0.7440070120097293;0.6963011078117861;0.7596766978833561;0.7822362284909395;0.6812590414192173;0.7326960175230057;0.03815882643720324;0.8000688552856445;0.0105133056640625;0.7777777777777778;0.7747981817092275;0.768025078369906;0.7386934673366834;0.7530737704918031;735;952;222;260;0.5512011807038375;0.5515465348563241;0.7747981817092274
GB_Count_Vectors;62.815670013427734;47.73239302635193;57.88818407058716;45.77877187728882;27.609308004379272;48.364865398406984;12.144137814530609;0.030395984649658203;0.048692941665649414;0.043236732482910156;0.046254873275756836;0.023022174835205078;0.03832054138183594;0.009915118391521135;0.728110599078341;0.722521137586472;0.7194465795541891;0.7355880092236741;0.740968485780169;0.729326962244569;0.008001831418391255;0.7256669960474309;0.7186583961474037;0.7169631300441602;0.7322597837673215;0.7365949063499315;0.7260286424712495;0.007577702670087915;0.7074829931972789;0.7084805653710248;0.6972789115646258;0.7207678883071553;0.7338129496402878;0.7135646616160745;0.012569327927920104;0.6956521739130435;0.6716917922948074;0.6867671691792295;0.6917922948073701;0.6834170854271356;0.6858641031243172;0.008229308653273749;0.7015177065767285;0.6895958727429063;0.6919831223628693;0.705982905982906;0.7077189939288812;0.6993597203188583;0.007323221493407838;416;401;410;413;408;409.6;5.083306010855534;532;539;526;544;556;539.4;10.307278981380101;172;165;178;160;148;164.6;10.307278981380101;182;196;187;184;189;187.6;4.841487374764082;0.4519029068025172;0.4390493264330392;0.4344239548458635;0.46594304588977675;0.47567236593640916;0.45339831998152114;0.015631120753453985;0.45195708214979613;0.4395595943357997;0.4344662050124337;0.4662668154904171;0.4766431424208136;0.453778567881852;0.015856919472306517;0.7256669960474307;0.7186583961474037;0.7169631300441601;0.7322597837673214;0.7365949063499315;0.7260286424712495;0.007577702670087925;31.508039712905884;0.014414787292480469;0.7201475334255417;0.7173473842808591;0.6995884773662552;0.6834170854271356;0.6914082358922217;680;882;292;315;0.4354621479043095;0.435561810894101;0.7173473842808592
