Model;fit_time_cv1;fit_time_cv2;fit_time_cv3;fit_time_cv4;fit_time_cv5;fit_time_mean;fit_time_std;score_time_cv1;score_time_cv2;score_time_cv3;score_time_cv4;score_time_cv5;score_time_mean;score_time_std;test_acc_cv1;test_acc_cv2;test_acc_cv3;test_acc_cv4;test_acc_cv5;test_acc_mean;test_acc_std;test_balanced_accuracy_cv1;test_balanced_accuracy_cv2;test_balanced_accuracy_cv3;test_balanced_accuracy_cv4;test_balanced_accuracy_cv5;test_balanced_accuracy_mean;test_balanced_accuracy_std;test_prec_cv1;test_prec_cv2;test_prec_cv3;test_prec_cv4;test_prec_cv5;test_prec_mean;test_prec_std;test_recall_cv1;test_recall_cv2;test_recall_cv3;test_recall_cv4;test_recall_cv5;test_recall_mean;test_recall_std;test_f1-score_cv1;test_f1-score_cv2;test_f1-score_cv3;test_f1-score_cv4;test_f1-score_cv5;test_f1-score_mean;test_f1-score_std;test_tp_cv1;test_tp_cv2;test_tp_cv3;test_tp_cv4;test_tp_cv5;test_tp_mean;test_tp_std;test_tn_cv1;test_tn_cv2;test_tn_cv3;test_tn_cv4;test_tn_cv5;test_tn_mean;test_tn_std;test_fp_cv1;test_fp_cv2;test_fp_cv3;test_fp_cv4;test_fp_cv5;test_fp_mean;test_fp_std;test_fn_cv1;test_fn_cv2;test_fn_cv3;test_fn_cv4;test_fn_cv5;test_fn_mean;test_fn_std;test_cohens_kappa_cv1;test_cohens_kappa_cv2;test_cohens_kappa_cv3;test_cohens_kappa_cv4;test_cohens_kappa_cv5;test_cohens_kappa_mean;test_cohens_kappa_std;test_matthews_corrcoef_cv1;test_matthews_corrcoef_cv2;test_matthews_corrcoef_cv3;test_matthews_corrcoef_cv4;test_matthews_corrcoef_cv5;test_matthews_corrcoef_mean;test_matthews_corrcoef_std;test_roc_auc_cv1;test_roc_auc_cv2;test_roc_auc_cv3;test_roc_auc_cv4;test_roc_auc_cv5;test_roc_auc_mean;test_roc_auc_std;fit_time_overall;score_time_overall;acc_overall;balanced_accuracy_overall;prec_overall;recall_overall;f1-score_overall;tp_overall;tn_overall;fp_overall;fn_overall;cohens_kappa_overall;matthews_corrcoef_overall;roc_auc_overall
SVM_N-Gram_TF-IDF;54.18924903869629;54.189863204956055;54.11593222618103;54.24452495574951;31.11272430419922;49.57045874595642;9.228957754150992;13.933246850967407;14.037709712982178;13.94279408454895;13.91702389717102;8.039702653884888;12.774095439910889;2.3675713318771496;0.6121351766513057;0.611837048424289;0.6141429669485011;0.6126056879323597;0.6041506533435819;0.6109743066600075;0.0035030272608404488;0.5164197332872775;0.5174077916944588;0.5179772227574793;0.5160354751846636;0.5063600879468366;0.5148400621741432;0.004295796722432618;0.6;0.5892857142857143;0.6444444444444445;0.627906976744186;0.5;0.5923274270948691;0.05014890235373142;0.05825242718446602;0.06407766990291262;0.05631067961165048;0.05242718446601942;0.036893203883495145;0.05359223300970874;0.009157146502952698;0.10619469026548674;0.11558669001751315;0.10357142857142856;0.0967741935483871;0.06871609403254973;0.09816861928707306;0.01591472914311337;30;33;29;27;19;27.6;4.715930449020639;767;763;770;770;767;767.4;2.5768197453450252;20;23;16;16;19;18.8;2.6381811916545836;485;482;486;488;496;487.4;4.715930449020639;0.0389107333401546;0.04113597522442647;0.042667213907741086;0.03808892305345124;0.015137150105907105;0.0351879991263361;0.010155074884091437;0.08356028415447415;0.08388993833684552;0.09622023349467834;0.08773081601665339;0.03694150041034446;0.07766855448259917;0.02086875621755937;0.5164197332872774;0.5174077916944589;0.5179772227574791;0.5160354751846636;0.5063600879468365;0.5148400621741431;0.004295796722432651;46.267845153808594;16.654000997543335;0.6173351775011526;0.524294626274116;0.6407766990291263;0.07683352735739232;0.13721413721413722;66;1273;37;793;0.0572646761875637;0.11173485690186623;0.524294626274116
SVM_CharLevel_TF-IDF;534.4326503276825;535.8738968372345;536.6796631813049;538.4679191112518;330.1812801361084;495.12708191871644;82.4832023357449;139.7203299999237;139.99652791023254;140.09088373184204;139.77903485298157;83.52974581718445;128.62330446243286;22.54719012876131;0.6098310291858678;0.6133743274404304;0.6249039200614912;0.6164488854727133;0.6079938508839354;0.6145104026088877;0.005957106170874364;0.5104871639876143;0.5149979001457546;0.5308999728254157;0.5185466538204996;0.5092060080535586;0.5168275397665686;0.007779773995932971;0.6206896551724138;0.6875;0.7454545454545455;0.7352941176470589;0.5806451612903226;0.6739166959128682;0.06419042763923381;0.03495145631067961;0.04271844660194175;0.07961165048543689;0.04854368932038835;0.03495145631067961;0.048155339805825245;0.016540224807026684;0.0661764705882353;0.08043875685557586;0.14385964912280702;0.09107468123861567;0.06593406593406594;0.08949672474785995;0.02877115715457179;18;22;41;25;18;24.8;8.518215775618742;776;776;772;777;773;774.8;1.9390719429665315;11;10;14;9;13;11.4;1.8547236990991407;497;493;474;490;497;490.2;8.518215775618742;0.025061245426860723;0.03578085332413916;0.073047947205513;0.044211893190661766;0.021971769533737473;0.04001474173618243;0.01830786963449097;0.06949696432132803;0.09470426563757482;0.15019746914431933;0.11370581699849505;0.05903825687305404;0.09742855459495424;0.03259115849056331;0.5104871639876143;0.5149979001457546;0.5308999728254157;0.5185466538204996;0.5092060080535586;0.5168275397665686;0.007779773995932971;498.2393970489502;170.2524790763855;0.6302443522360535;0.5399914688658035;0.728;0.10593713620488941;0.18495934959349594;91;1276;34;768;0.0937763408639335;0.16785494072447973;0.5399914688658035
kNN_Count_Vectors;0.05746102333068848;0.05726313591003418;0.05687713623046875;0.05703282356262207;0.056349992752075195;0.056996822357177734;0.00037958262499763985;3.4478421211242676;3.551184892654419;3.5465359687805176;3.460538148880005;1.0327081680297852;3.0077618598937987;0.9884432429714816;0.5990783410138248;0.5818601076095311;0.5872405841660261;0.6003074558032283;0.5933897002305919;0.5923752377646405;0.00701161094232135;0.5086391729685052;0.496615529039749;0.5003989723066281;0.511547963141382;0.5054880308308012;0.5045379336574131;0.005417727528791346;0.4588235294117647;0.37815126050420167;0.39814814814814814;0.4731182795698925;0.43;0.4276482435268014;0.03567957494692892;0.07572815533980583;0.08737864077669903;0.08349514563106795;0.0854368932038835;0.08349514563106795;0.08310679611650486;0.003960403505703133;0.12999999999999998;0.14195583596214512;0.13804173354735153;0.14473684210526316;0.13983739837398376;0.1389143619977487;0.004984599580100797;39;45;43;44;43;42.8;2.039607805437114;741;712;721;737;729;728.0;10.545141061171254;46;74;65;49;57;58.2;10.303397497913007;476;470;472;471;472;472.2;2.039607805437114;0.020191739349816218;-0.007803333219416064;0.0009238033814635838;0.02689516094232325;0.012746820825832228;0.010590838256003843;0.012605186301256559;0.03420096764419331;-0.011482949537894478;0.0014143455723129657;0.043840483060856604;0.020150690007152493;0.01762470734932418;0.020388484045234512;0.5086391729685052;0.496615529039749;0.5003989723066281;0.511547963141382;0.5054880308308012;0.5045379336574131;0.005417727528791346;0.0260159969329834;1.9969902038574219;0.6076532964499769;0.5206880004265567;0.5238095238095238;0.10244470314318975;0.17137293086660174;88;1230;80;771;0.04802626591140835;0.07570116388591218;0.5206880004265566
kNN_WordLevel_TF-IDF;0.03274893760681152;0.04136395454406738;0.03217577934265137;0.03654003143310547;0.02979564666748047;0.03452486991882324;0.0040465212000641475;3.3952221870422363;3.3949949741363525;3.377408981323242;3.367476224899292;1.026717185974121;2.9123639106750487;0.9428830855564381;0.5990783410138248;0.6079938508839354;0.6095311299000769;0.6056879323597233;0.6102997694081476;0.6065182047131416;0.004039712994538716;0.5106524715954651;0.5232651498307764;0.5282195706415672;0.5240346846513007;0.531533634724178;0.5235411022886575;0.00710218579474304;0.4639175257731959;0.5217391304347826;0.5259259259259259;0.5074626865671642;0.5266666666666666;0.509142387073547;0.023645612567252772;0.08737864077669903;0.11650485436893204;0.1378640776699029;0.13203883495145632;0.1533980582524272;0.1254368932038835;0.022396692590751405;0.1470588235294118;0.19047619047619047;0.21846153846153846;0.2095531587057011;0.23759398496240602;0.20062873922704955;0.03077951753304265;45;60;71;68;79;64.6;11.534296684236972;735;731;722;720;715;724.6;7.337574531137657;52;55;64;66;71;61.6;7.059745037889116;470;455;444;447;436;450.4;11.53429668423697;0.024780675951408537;0.053723722867166646;0.0646645909991509;0.05509613791873191;0.0718453842527772;0.054022102397847035;0.016045158416021263;0.039672719403552624;0.0801603255516468;0.09050636557296636;0.07733845365422085;0.09656853088324392;0.0768492790131261;0.019842700486748393;0.5106524715954651;0.5232651498307764;0.5282195706415672;0.5240346846513007;0.5315336347241781;0.5235411022886575;0.007102185794743065;0.02429485321044922;1.982569932937622;0.6007376671277086;0.5159647735250469;0.48186528497409326;0.10826542491268917;0.17680608365019013;93;1210;100;766;0.036847238303078456;0.05484699812367799;0.5159647735250469
kNN_N-Gram_TF-IDF;0.015320301055908203;0.015450000762939453;0.013809919357299805;0.01577901840209961;0.012000083923339844;0.014471864700317383;0.001409476289488501;1.068227767944336;1.0698421001434326;1.056549072265625;1.0749130249023438;0.420360803604126;0.9379785537719727;0.25887873809280193;0.6013824884792627;0.5987701767870869;0.5857033051498847;0.6095311299000769;0.601076095311299;0.5992926391255221;0.007711262470245137;0.5058474482180086;0.5055893179179328;0.4957792929667235;0.5175078435732108;0.5095061636898145;0.5068460132731382;0.007011415539139305;0.46296296296296297;0.44776119402985076;0.36666666666666664;0.5492957746478874;0.47368421052631576;0.4600741617667367;0.0583620495186085;0.04854368932038835;0.05825242718446602;0.06407766990291262;0.07572815533980583;0.06990291262135923;0.06330097087378642;0.009400946358765209;0.08787346221441125;0.10309278350515463;0.10909090909090909;0.13310580204778158;0.1218274111675127;0.11099807360515386;0.015536439418057726;25;30;33;39;36;32.6;4.841487374764082;758;749;729;754;746;747.2;9.987992791347018;29;37;57;32;40;39.0;9.777525249264253;490;485;482;476;479;482.4;4.841487374764082;0.013835013090724435;0.013150782071923994;-0.00984151899827923;0.041128405120884004;0.02228751062464962;0.016112038381980564;0.016440779093684084;0.028680266887353936;0.024734817752248277;-0.01626809743852385;0.07538688712660757;0.03964380497595129;0.030435535860727447;0.029401444591036996;0.5058474482180086;0.5055893179179327;0.4957792929667235;0.5175078435732108;0.5095061636898145;0.506846013273138;0.007011415539139309;0.012472867965698242;0.832852840423584;0.6113416320885201;0.5173288663366776;0.5833333333333334;0.06519208381839348;0.11727748691099475;56;1270;40;803;0.04091337536920392;0.08241326302897353;0.5173288663366776
kNN_CharLevel_TF-IDF;0.3192000389099121;0.3181579113006592;0.3025209903717041;0.2813730239868164;0.21862220764160156;0.28797483444213867;0.037285366889575934;32.623658895492554;32.62356209754944;32.5983669757843;32.46968603134155;8.294506072998047;27.72195601463318;9.713892821445315;0.5737327188940092;0.579554189085319;0.5595695618754803;0.5772482705611068;0.6072252113758647;0.5794659903583561;0.015519269826068008;0.5346504484277272;0.5472615430223078;0.5330652931149485;0.5493700437263767;0.5812087749203291;0.5491112206423379;0.017322395969221742;0.44974874371859297;0.463302752293578;0.43907563025210083;0.46220302375809935;0.5042918454935622;0.4637243991031867;0.022140870917431717;0.34757281553398056;0.39223300970873787;0.4058252427184466;0.4155339805825243;0.4563106796116505;0.4034951456310679;0.03519655164387481;0.39211391018619934;0.42481598317560465;0.4217961654894047;0.4376278118609407;0.47910295616717635;0.4310913653758651;0.028259020360640888;179;202;209;214;235;207.8;18.126224096595518;568;552;519;537;555;546.2;16.79761887887685;219;234;267;249;231;240.0;16.540858502508268;336;313;306;301;280;307.2;18.126224096595518;0.07213278102071674;0.0970906059725617;0.0670053353458212;0.10048925942314646;0.16512600134873634;0.10036879662219649;0.03497041530952689;0.07355362554567542;0.09792678159380074;0.06714084604781641;0.1008546415646429;0.16565770716522632;0.10102672038343234;0.034899361322125386;0.5346504484277272;0.5472615430223079;0.5330652931149484;0.5493700437263767;0.5812087749203291;0.5491112206423379;0.01732239596922176;0.08930206298828125;17.005398988723755;0.6048870447210696;0.5765118325053986;0.5013262599469496;0.440046565774156;0.46869187848729077;378;934;376;481;0.1563126780061046;0.1571545416233772;0.5765118325053986
RF_Count_Vectors;24.57045602798462;24.316631078720093;23.998684883117676;24.139371156692505;5.913703918457031;20.587769412994383;7.339517959968199;0.25618410110473633;0.3266568183898926;0.3692500591278076;0.36617279052734375;0.16754579544067383;0.2971619129180908;0.07656196245143351;0.6098310291858678;0.6056879323597233;0.6156802459646425;0.6164488854727133;0.6095311299000769;0.6114358445766047;0.004059245926502496;0.5114938133010942;0.5083018355196521;0.5192494873885225;0.5208898441167025;0.5121519800390326;0.5144173920730009;0.0048233021276445276;0.6;0.525;0.6744186046511628;0.6666666666666666;0.5897435897435898;0.6111657722122839;0.05493522507196134;0.040776699029126215;0.040776699029126215;0.05631067961165048;0.062135922330097085;0.04466019417475728;0.04893203883495146;0.008718424978890736;0.07636363636363637;0.07567567567567568;0.1039426523297491;0.1136767317939609;0.08303249097472924;0.09053823742755027;0.015448103750157406;21;21;29;32;23;25.2;4.48998886412873;773;767;772;770;770;770.4;2.0591260281974;14;19;14;16;16;15.8;1.8330302779823358;494;494;486;483;492;489.8;4.48998886412873;0.02740092640247027;0.019742823361802442;0.04572313794985239;0.04952102637832112;0.028910465129947216;0.034259675844478685;0.011408026023275404;0.06949647632923849;0.04703611775030658;0.10531482335568684;0.10838868023145616;0.06969954607389031;0.07998712874811567;0.02345121537159932;0.5114938133010942;0.5083018355196522;0.5192494873885224;0.5208898441167025;0.5121519800390326;0.5144173920730009;0.004823302127644478;7.796950817108154;0.2553572654724121;0.6145689257722453;0.5177963013978619;0.6716417910447762;0.05238649592549476;0.09719222462203024;45;1288;22;814;0.042307229157467985;0.10060932158927997;0.5177963013978619
RF_WordLevel_TF-IDF;19.252529859542847;19.383708238601685;19.085073947906494;19.567327976226807;5.219274997711182;16.5015830039978;5.643368605907264;0.18271303176879883;0.15564799308776855;0.16563916206359863;0.1168203353881836;0.0978999137878418;0.1437440872192383;0.03151587716355639;0.6152073732718893;0.6133743274404304;0.6133743274404304;0.6149116064565718;0.6141429669485011;0.6142021203115646;0.0007599849076872225;0.5229876266021884;0.5216927295634773;0.5223622125052496;0.5246387015489513;0.5250067936460882;0.523337612773191;0.0012851874233002938;0.6;0.5833333333333334;0.5789473684210527;0.5875;0.5747126436781609;0.5848986690865094;0.008676871407720489;0.08155339805825243;0.08155339805825243;0.0854368932038835;0.0912621359223301;0.0970873786407767;0.08737864077669902;0.006016284809642588;0.1435897435897436;0.14310051107325383;0.14890016920473773;0.15798319327731092;0.16611295681063123;0.15193731479113545;0.00888253085058692;42;42;44;47;50;45.0;3.0983866769659336;759;756;754;753;749;754.2;3.3105890714493698;28;30;32;33;37;32.0;3.03315017762062;473;473;471;468;465;470.0;3.0983866769659336;0.05404527459141206;0.05093926706278351;0.05242893611598998;0.05767570966972446;0.058377259253278635;0.05469328933863773;0.0029019430470085283;0.09966914587174347;0.09279335893811838;0.09325772417939478;0.100313613453824;0.09791154957498166;0.09678907840361246;0.003175320902697538;0.5229876266021884;0.5216927295634773;0.5223622125052497;0.5246387015489512;0.525006793646088;0.523337612773191;0.0012851874233002255;6.766896724700928;0.1293351650238037;0.6076532964499769;0.5196860364883719;0.5253164556962026;0.09662398137369034;0.16322517207472959;83;1235;75;776;0.045806798802127124;0.07409449329061696;0.519686036488372
RF_N-Gram_TF-IDF;14.587615013122559;14.847748041152954;14.892592906951904;14.656418085098267;3.974210023880005;12.591716814041138;4.310260593767077;0.12156414985656738;0.0931549072265625;0.09694695472717285;0.09670019149780273;0.07289910316467285;0.09625306129455566;0.015468280684483504;0.576036866359447;0.574173712528824;0.584934665641814;0.5933897002305919;0.5810914681014604;0.5819252825724275;0.006869421939425751;0.5234699793982309;0.5220546456187158;0.5346426542157662;0.5396316608611873;0.5281145779292967;0.5295827036046393;0.0066749844852645015;0.4416403785488959;0.438871473354232;0.4617737003058104;0.4769736842105263;0.4519230769230769;0.45423646266850837;0.01395626869930007;0.27184466019417475;0.27184466019417475;0.29320388349514565;0.2815533980582524;0.2737864077669903;0.2784466019417476;0.008201441585220539;0.3365384615384615;0.33573141486810554;0.3586698337292161;0.3540903540903541;0.34099153567110035;0.34520431997944756;0.009411293727875636;140;140;151;145;141;143.4;4.223742416388576;610;607;610;627;615;613.8;7.0823724838503095;177;179;176;159;171;172.4;7.200000000000001;375;375;364;370;374;371.6;4.223742416388575;0.050280540307682475;0.047206476448317325;0.07393835219184008;0.0852871946932412;0.06032863880874728;0.06340824048996567;0.014379774032543842;0.05347932762227544;0.05014110279953115;0.07810928950140533;0.09160154212244587;0.06440224525597331;0.06754670146032622;0.015497981169602396;0.5234699793982309;0.5220546456187158;0.5346426542157662;0.5396316608611872;0.5281145779292966;0.5295827036046393;0.006674984485264473;4.993638753890991;0.08575201034545898;0.5905947441217151;0.543638528734815;0.4747826086956522;0.3178114086146682;0.3807531380753138;273;1008;302;586;0.09254387287420085;0.09670618356595005;0.543638528734815
RF_CharLevel_TF-IDF;46.28535509109497;46.28736901283264;45.987019777297974;46.543211221694946;11.769866943359375;39.37456440925598;13.803472611157964;0.8603787422180176;0.8459498882293701;0.8087987899780273;0.6821389198303223;0.28528594970703125;0.6965104579925537;0.21499105316659103;0.5998463901689708;0.6072252113758647;0.6072252113758647;0.6179861644888547;0.6095311299000769;0.6083628214619263;0.005815351941267783;0.506590098814473;0.5139257392722153;0.5166036710393043;0.5238358161021764;0.5185120679858692;0.5158934786428077;0.005672159767971504;0.45588235294117646;0.53125;0.525;0.6607142857142857;0.5454545454545454;0.5436602368220015;0.06619976619350408;0.06019417475728155;0.06601941747572816;0.08155339805825243;0.07184466019417475;0.08155339805825243;0.07223300970873787;0.008454967400806696;0.10634648370497427;0.11744386873920555;0.1411764705882353;0.1295971978984238;0.14189189189189189;0.12729118256454616;0.013761901343749132;31;34;42;37;42;37.2;4.354308211415448;750;756;748;767;751;754.4;6.829348431585549;37;30;38;19;35;31.8;6.968500556073739;484;481;473;478;473;477.8;4.354308211415448;0.01550594607460376;0.03280381867408433;0.038866841599259905;0.056325900369386006;0.04338512220610746;0.037377525784688295;0.013391302935176774;0.02896682307803736;0.06297791901950833;0.06759991938869515;0.1148672489949697;0.07672974383180653;0.07022833086260341;0.027556815585443442;0.506590098814473;0.5139257392722153;0.5166036710393043;0.5238358161021763;0.5185120679858691;0.5158934786428075;0.005672159767971462;15.962480068206787;0.5329899787902832;0.6127247579529738;0.5214797963191711;0.5772357723577236;0.08265424912689173;0.14460285132382894;71;1258;52;788;0.050391839236460845;0.0908420683339178;0.5214797963191711
SGD_Count_Vectors;0.39264893531799316;0.3677968978881836;0.40612006187438965;0.41719698905944824;0.2440347671508789;0.3655595302581787;0.06295822997056745;0.03977012634277344;0.04117608070373535;0.06075596809387207;0.05353283882141113;0.02183222770690918;0.04341344833374024;0.013320613711523516;0.5737327188940092;0.6202920830130668;0.5926210607225212;0.6325903151421983;0.5188316679477325;0.5876135691439055;0.040098618073499674;0.5782719186785261;0.5933619901677413;0.5748128659304825;0.5831208774920329;0.5750018528125694;0.5809139010162705;0.006913474993682799;0.4696048632218845;0.5229759299781181;0.48554913294797686;0.5579937304075235;0.4434250764525994;0.4959097466016205;0.04035078470943274;0.6;0.4640776699029126;0.4893203883495146;0.34563106796116505;0.8446601941747572;0.5487378640776699;0.16861078705571242;0.5268542199488491;0.4917695473251028;0.4874274661508704;0.42685851318944845;0.5815508021390374;0.5028921097506617;0.05080422623367381;309;239;252;178;435;282.6;86.8345553336919;438;568;519;645;240;482.0;138.44421259120946;349;218;267;141;546;304.2;138.50833909913152;206;276;263;337;80;232.4;86.8345553336919;0.1493762257123552;0.19042100516210636;0.14942565600544733;0.17791461325324132;0.12976216680593167;0.15937993338781636;0.021833260852976783;0.15309854935777134;0.1912870901345403;0.14942873494667966;0.18897480989576307;0.1703363678980966;0.1706251104465702;0.017436621947457914;0.5782719186785261;0.5933619901677413;0.5748128659304824;0.5831208774920329;0.5750018528125695;0.5809139010162705;0.0069134749936828;0.18259501457214355;0.003309965133666992;0.6150299677270632;0.5239893716286469;0.5967741935483871;0.08614668218859138;0.150559511698881;74;1260;50;785;0.05626610459617687;0.10107031028307216;0.5239893716286469
SGD_WordLevel_TF-IDF;0.30194091796875;0.2262859344482422;0.22790122032165527;0.2353830337524414;0.14992094039916992;0.22828640937805175;0.04820922258672603;0.024526119232177734;0.04056191444396973;0.0387578010559082;0.03549313545227051;0.01639413833618164;0.03114662170410156;0.009240528001876375;0.6244239631336406;0.6372021521906226;0.6272098385857033;0.6471944657955419;0.6379707916986933;0.6348002422808403;0.008181927994719828;0.6027547155845597;0.6063526766965588;0.5860322636428765;0.6303552459299884;0.6227216581437289;0.6096433119995425;0.015593524237791059;0.5266393442622951;0.5501165501165501;0.5405405405405406;0.5549019607843138;0.5421455938697318;0.5428687979146862;0.009660909822295413;0.49902912621359224;0.458252427184466;0.3883495145631068;0.5495145631067961;0.5495145631067961;0.4889320388349515;0.06082847758698229;0.5124626121635094;0.5000000000000001;0.45197740112994345;0.5521951219512196;0.5458052073288332;0.5124880685147011;0.036067090822446815;257;236;200;283;283;251.8;31.32666595729587;556;593;616;559;547;574.2;26.08754492090047;231;193;170;227;239;212.0;26.229754097208;258;279;315;232;232;263.2;31.32666595729587;0.20738833711373317;0.21901016693926034;0.18084215582544128;0.26114757647932196;0.2448695403566583;0.222651555342883;0.028177416239375978;0.20758722551347075;0.2212617889298743;0.18652220062179367;0.2611560352479605;0.24488496247532454;0.22428244255768473;0.02644925766971446;0.6027547155845597;0.6063526766965587;0.5860322636428765;0.6303552459299884;0.6227216581437288;0.6096433119995424;0.015593524237791045;0.162567138671875;0.00156402587890625;0.6606731212540341;0.6433354957388762;0.5733015494636472;0.559953434225844;0.5665488810365135;481;952;358;378;0.2878245507592927;0.28787846434409475;0.6433354957388762
SGD_N-Gram_Vectors;0.10774707794189453;0.08666396141052246;0.08933091163635254;0.09570503234863281;0.0820760726928711;0.09230461120605468;0.008891742935969043;0.036177873611450195;0.0402989387512207;0.0375521183013916;0.03610491752624512;0.018832921981811523;0.03379335403442383;0.007632754783337763;0.5683563748079877;0.5718677940046119;0.595695618754804;0.5872405841660261;0.5734050730207533;0.5793130889508367;0.010407873145261102;0.5432896213962325;0.5449171175177252;0.5679846340077571;0.5546270905901826;0.5415030015563626;0.550464293013652;0.009867553350205852;0.45134575569358176;0.4553191489361702;0.4880174291938998;0.47453703703703703;0.45454545454545453;0.46475296508122865;0.01421201446978655;0.42330097087378643;0.4155339805825243;0.4349514563106796;0.39805825242718446;0.3883495145631068;0.4120388349514563;0.016856337409095697;0.43687374749499;0.43451776649746193;0.459958932238193;0.4329461457233369;0.418848167539267;0.43662895189864975;0.013255371477898636;218;214;224;205;200;212.2;8.68101376568428;522;530;551;559;546;541.6;13.632314550361578;265;256;235;227;240;244.6;13.92264342716569;297;301;291;310;315;302.8;8.68101376568428;0.08751898601581731;0.09120813659649984;0.13856677458824473;0.11237639549376366;0.08514358477298223;0.10296277549346156;0.020250761565985542;0.08763735219724411;0.09145497191140722;0.13915321943249453;0.11344913590944268;0.08580181522313719;0.10349929893474515;0.020396418313782198;0.5432896213962325;0.5449171175177252;0.5679846340077571;0.5546270905901826;0.5415030015563626;0.550464293013652;0.009867553350205852;0.0738821029663086;0.0007128715515136719;0.5832180728446289;0.5581721156324148;0.47176913425345046;0.43771827706635624;0.45410628019323673;376;889;421;483;0.11780791840973115;0.11802414629997793;0.5581721156324149
SGD_CharLevel_Vectors;1.1008450984954834;1.2756421566009521;1.4076206684112549;1.5037460327148438;0.6769411563873291;1.1929590225219726;0.29129507436664653;0.04058694839477539;0.04184293746948242;0.0389251708984375;0.029736995697021484;0.020843982696533203;0.03438720703125;0.00799576408150647;0.5821812596006144;0.6233666410453498;0.6418139892390469;0.6587240584166026;0.6502690238278247;0.6312709944258877;0.027195703524069845;0.5953269759810513;0.584525309419699;0.59443662145804;0.6134526544628078;0.6051162331085254;0.5985715588860246;0.009891429786182248;0.4794908062234795;0.5324675324675324;0.574468085106383;0.6053412462908012;0.5882352941176471;0.5560005928411687;0.045215432539388194;0.658252427184466;0.39805825242718446;0.36699029126213595;0.39611650485436894;0.3883495145631068;0.44155339805825233;0.10890832685868107;0.5548281505728315;0.4555555555555556;0.44786729857819907;0.47887323943661975;0.46783625730994155;0.4809921002906295;0.03840207909390919;339;205;189;204;200;227.4;56.08778833222077;419;606;646;653;646;594.0;89.05953065225529;368;180;140;133;140;192.2;89.45255725802365;176;310;326;311;315;287.6;56.08778833222076;0.1791144067109085;0.1767417834312649;0.2014136416684449;0.2412818418003998;0.22331415525713283;0.2043731657736302;0.025025061163285775;0.1871408522274631;0.18111463745785866;0.2124977046353585;0.2532830209111775;0.2339987406970967;0.2136069911857909;0.027376818155860114;0.5953269759810513;0.5845253094196992;0.59443662145804;0.6134526544628078;0.6051162331085255;0.5985715588860248;0.009891429786182232;0.8044278621673584;0.0073359012603759766;0.6090364223144306;0.6300451439184566;0.5044176706827309;0.7310826542491269;0.596958174904943;628;693;617;231;0.2414163435293769;0.25723834317354105;0.6300451439184566
GB_Count_Vectors;9.306337118148804;12.293215990066528;12.80555009841919;11.84703803062439;6.465348243713379;10.543497896194458;2.3680997375300197;0.04166078567504883;0.040541887283325195;0.030932903289794922;0.0394749641418457;0.021175861358642578;0.03475728034973145;0.007777626954583537;0.6121351766513057;0.6072252113758647;0.6126056879323597;0.6079938508839354;0.606456571867794;0.6092832997422519;0.0025713911312155954;0.5110509369487176;0.5079003927962648;0.5130228019466884;0.5082017836409003;0.5049210701845401;0.5090193971034223;0.0027882378101473796;0.7777777777777778;0.5714285714285714;0.72;0.6;0.6;0.6538412698412699;0.08040752839332276;0.027184466019417475;0.031067961165048542;0.03495145631067961;0.02912621359223301;0.017475728155339806;0.02796116504854369;0.005838173350824431;0.0525328330206379;0.05893186003683242;0.06666666666666667;0.05555555555555556;0.033962264150943396;0.05352983588612718;0.010860438355663169;14;16;18;15;9;14.4;3.006659275674582;783;774;779;776;780;778.4;3.1368774282716245;4;12;7;10;6;7.8;2.85657137141714;501;499;497;500;506;500.6;3.006659275674582;0.026525481695996334;0.01887831075128077;0.031155897693523782;0.019622039332732433;0.01182055542368865;0.021600456979444394;0.0066713268037405255;0.09255530429580695;0.053247638278217574;0.09277991652610812;0.058432955110818356;0.04508564928450838;0.06842029269909188;0.020250195037729842;0.5110509369487176;0.5079003927962648;0.5130228019466885;0.5082017836409003;0.5049210701845401;0.5090193971034223;0.0027882378101474117;7.423376798629761;0.010406732559204102;0.6104195481788843;0.509551759990758;0.75;0.024447031431897557;0.04735062006764375;21;1303;7;838;0.022920366201282683;0.08276720267858591;0.509551759990758
